DateTime,Utilization Rate(Gbps),Downstream Bandwidth Utilized
2021-01-30 00:00 Sat,0.019,8.73
2021-01-30 01:00 Sat,0.014,6.13
2021-01-30 02:00 Sat,0.007,3.12
2021-01-30 03:00 Sat,0.001,0.25
2021-01-30 04:00 Sat,0.001,0.41
2021-01-30 05:00 Sat,0,0.2
2021-01-30 06:00 Sat,0.005,2.1
2021-01-30 07:00 Sat,0.005,2.21
2021-01-30 08:00 Sat,0.006,2.78
2021-01-30 09:00 Sat,0.009,4.21
2021-01-30 10:00 Sat,0.018,8.29
2021-01-30 11:00 Sat,0.015,6.54
2021-01-30 12:00 Sat,0.016,7.18
2021-01-30 13:00 Sat,0.019,8.71
2021-01-30 14:00 Sat,0.005,2.27
2021-01-30 15:00 Sat,0.019,8.73
2021-01-30 16:00 Sat,0.031,14.03
2021-01-30 17:00 Sat,0.039,17.4
2021-01-30 18:00 Sat,0.052,23.52
2021-01-30 19:00 Sat,0.051,22.76
2021-01-30 20:00 Sat,0.092,41.24
2021-01-30 21:00 Sat,0.095,42.6
2021-01-30 22:00 Sat,0.047,21.07
2021-01-30 23:00 Sat,0.044,19.66
2021-01-31 00:00 Sun,0.028,12.44
2021-01-31 01:00 Sun,0.022,10.06
2021-01-31 02:00 Sun,0.019,8.47
2021-01-31 03:00 Sun,0.017,7.49
2021-01-31 04:00 Sun,0.019,8.74
2021-01-31 05:00 Sun,0.017,7.56
2021-01-31 06:00 Sun,0.015,6.59
2021-01-31 07:00 Sun,0.024,10.89
2021-01-31 08:00 Sun,0.025,11.32
2021-01-31 09:00 Sun,0.014,6.22
2021-01-31 10:00 Sun,0.015,6.6
2021-01-31 11:00 Sun,0.017,7.44
2021-01-31 12:00 Sun,0.023,10.46
2021-01-31 13:00 Sun,0.025,11.31
2021-01-31 14:00 Sun,0.053,23.71
2021-01-31 15:00 Sun,0.037,16.61
2021-01-31 16:00 Sun,0.051,22.83
2021-01-31 17:00 Sun,0.043,19.49
2021-01-31 18:00 Sun,0.032,14.33
2021-01-31 19:00 Sun,0.039,17.62
2021-01-31 20:00 Sun,0.039,17.58
2021-01-31 21:00 Sun,0.053,23.9
2021-01-31 22:00 Sun,0.052,23.4
2021-01-31 23:00 Sun,0.036,16.17
2021-02-01 00:00 Mon,0,0
2021-02-01 01:00 Mon,0,0
2021-02-01 02:00 Mon,0,0
2021-02-01 03:00 Mon,0,0
2021-02-01 04:00 Mon,0,0
2021-02-01 05:00 Mon,0,0.03
2021-02-01 06:00 Mon,0.002,0.79
2021-02-01 07:00 Mon,0.005,2.25
2021-02-01 08:00 Mon,0,0
2021-02-01 09:00 Mon,0,0
2021-02-01 10:00 Mon,0,0
2021-02-01 11:00 Mon,0,0
2021-02-01 12:00 Mon,0,0
2021-02-01 13:00 Mon,0,0
2021-02-01 14:00 Mon,0,0
2021-02-01 15:00 Mon,0,0
2021-02-01 16:00 Mon,0,0
2021-02-01 17:00 Mon,0,0
2021-02-01 18:00 Mon,0,0
2021-02-01 19:00 Mon,0,0
2021-02-01 20:00 Mon,0,0
2021-02-01 21:00 Mon,0,0
2021-02-01 22:00 Mon,0,0
2021-02-01 23:00 Mon,0,0
2021-02-02 00:00 Tue,0.014,6.32
2021-02-02 01:00 Tue,0.008,3.44
2021-02-02 02:00 Tue,0.002,1.03
2021-02-02 03:00 Tue,0.008,3.66
2021-02-02 04:00 Tue,0.002,0.85
2021-02-02 05:00 Tue,0.009,3.85
2021-02-02 06:00 Tue,0.006,2.57
2021-02-02 07:00 Tue,0.01,4.35
2021-02-02 08:00 Tue,0.013,5.87
2021-02-02 09:00 Tue,0.006,2.71
2021-02-02 10:00 Tue,0.012,5.41
2021-02-02 11:00 Tue,0.008,3.79
2021-02-02 12:00 Tue,0.011,4.82
2021-02-02 13:00 Tue,0.007,3.21
2021-02-02 14:00 Tue,0.01,4.68
2021-02-02 15:00 Tue,0.05,22.55
2021-02-02 16:00 Tue,0.042,18.79
2021-02-02 17:00 Tue,0.047,20.93
2021-02-02 18:00 Tue,0.046,20.85
2021-02-02 19:00 Tue,0.084,37.92
2021-02-02 20:00 Tue,0.091,40.95
2021-02-02 21:00 Tue,0.101,45.34
2021-02-02 22:00 Tue,0.06,27.03
2021-02-02 23:00 Tue,0.065,29.36
2021-02-03 00:00 Wed,,
2021-02-03 01:00 Wed,,
2021-02-03 02:00 Wed,,
2021-02-03 03:00 Wed,,
2021-02-03 04:00 Wed,,
2021-02-03 05:00 Wed,,
2021-02-03 06:00 Wed,,
2021-02-03 07:00 Wed,,
2021-02-03 08:00 Wed,,
2021-02-03 09:00 Wed,,
2021-02-03 10:00 Wed,,
2021-02-03 11:00 Wed,,
2021-02-03 12:00 Wed,,
2021-02-03 13:00 Wed,,
2021-02-03 14:00 Wed,,
2021-02-03 15:00 Wed,,
2021-02-03 16:00 Wed,,
2021-02-03 17:00 Wed,,
2021-02-03 18:00 Wed,,
2021-02-03 19:00 Wed,,
2021-02-03 20:00 Wed,,
2021-02-03 21:00 Wed,,
2021-02-03 22:00 Wed,,
2021-02-03 23:00 Wed,,
2021-02-04 00:00 Thu,0.016,7.19
2021-02-04 01:00 Thu,0.013,5.64
2021-02-04 02:00 Thu,0.011,5.02
2021-02-04 03:00 Thu,0.004,1.96
2021-02-04 04:00 Thu,0.004,1.97
2021-02-04 05:00 Thu,0.003,1.22
2021-02-04 06:00 Thu,0.005,2.42
2021-02-04 07:00 Thu,0.007,3.18
2021-02-04 08:00 Thu,0.004,1.76
2021-02-04 09:00 Thu,0.002,1.07
2021-02-04 10:00 Thu,0.004,2.02
2021-02-04 11:00 Thu,0.006,2.51
2021-02-04 12:00 Thu,0.005,2.47
2021-02-04 13:00 Thu,0.005,2.25
2021-02-04 14:00 Thu,0.005,2.13
2021-02-04 15:00 Thu,0.009,4.22
2021-02-04 16:00 Thu,0.028,12.38
2021-02-04 17:00 Thu,0.019,8.55
2021-02-04 18:00 Thu,0.013,5.76
2021-02-04 19:00 Thu,0.011,4.84
2021-02-04 20:00 Thu,0.005,2.4
2021-02-04 21:00 Thu,0.01,4.6
2021-02-04 22:00 Thu,0.01,4.55
2021-02-04 23:00 Thu,0.011,5.16
2021-02-05 00:00 Fri,0.007,3.1
2021-02-05 01:00 Fri,0.023,10.43
2021-02-05 02:00 Fri,0.056,25.03
2021-02-05 03:00 Fri,0.009,4.05
2021-02-05 04:00 Fri,0.006,2.55
2021-02-05 05:00 Fri,0.012,5.31
2021-02-05 06:00 Fri,0.016,7.07
2021-02-05 07:00 Fri,0.024,10.84
2021-02-05 08:00 Fri,0.035,15.76
2021-02-05 09:00 Fri,-1.215,-546.68
2021-02-05 10:00 Fri,0.035,15.93
2021-02-05 11:00 Fri,0.046,20.8
2021-02-05 12:00 Fri,0.036,16.16
2021-02-05 13:00 Fri,0.038,17.32
2021-02-05 14:00 Fri,0.033,14.68
2021-02-05 15:00 Fri,0.033,14.87
2021-02-05 16:00 Fri,0.047,21.31
2021-02-05 17:00 Fri,0.214,96.08
2021-02-05 18:00 Fri,0.066,29.81
2021-02-05 19:00 Fri,0.057,25.86
2021-02-05 20:00 Fri,0.054,24.5
2021-02-05 21:00 Fri,0.053,23.92
2021-02-05 22:00 Fri,0.072,32.18
2021-02-05 23:00 Fri,0.032,14.49
2021-02-06 00:00 Sat,,
2021-02-06 01:00 Sat,,
2021-02-06 02:00 Sat,,
2021-02-06 03:00 Sat,,
2021-02-06 04:00 Sat,,
2021-02-06 05:00 Sat,,
2021-02-06 06:00 Sat,,
2021-02-06 07:00 Sat,,
2021-02-06 08:00 Sat,0.012,5.37
2021-02-06 09:00 Sat,0.015,6.54
2021-02-06 10:00 Sat,0.019,8.46
2021-02-06 11:00 Sat,0.025,11.35
2021-02-06 12:00 Sat,0.02,9.1
2021-02-06 13:00 Sat,0.04,18.14
2021-02-06 14:00 Sat,0.048,21.47
2021-02-06 15:00 Sat,0.038,17.13
2021-02-06 16:00 Sat,0.041,18.32
2021-02-06 17:00 Sat,0.042,18.9
2021-02-06 18:00 Sat,0.039,17.73
2021-02-06 19:00 Sat,0.107,48.37
2021-02-06 20:00 Sat,,
2021-02-06 21:00 Sat,,
2021-02-06 22:00 Sat,0.013,5.75
2021-02-06 23:00 Sat,0.028,12.44
2021-02-07 00:00 Sun,0,0.03
2021-02-07 01:00 Sun,0,0.06
2021-02-07 02:00 Sun,0,0.03
2021-02-07 03:00 Sun,0,0.02
2021-02-07 04:00 Sun,0,0.04
2021-02-07 05:00 Sun,0.001,0.59
2021-02-07 06:00 Sun,0.002,0.8
2021-02-07 07:00 Sun,0,0.06
2021-02-07 08:00 Sun,0,0.14
2021-02-07 09:00 Sun,0.001,0.36
2021-02-07 10:00 Sun,0,0
2021-02-07 11:00 Sun,0,0
2021-02-07 12:00 Sun,0,0
2021-02-07 13:00 Sun,0,0
2021-02-07 14:00 Sun,0,0
2021-02-07 15:00 Sun,0,0
2021-02-07 16:00 Sun,0,0
2021-02-07 17:00 Sun,0,0
2021-02-07 18:00 Sun,0,0
2021-02-07 19:00 Sun,0,0
2021-02-07 20:00 Sun,0,0
2021-02-07 21:00 Sun,0,0
2021-02-07 22:00 Sun,0,0
2021-02-07 23:00 Sun,0,0
2021-02-08 00:00 Mon,0,0
2021-02-08 01:00 Mon,0,0
2021-02-08 02:00 Mon,0,0
2021-02-08 03:00 Mon,0,0
2021-02-08 04:00 Mon,0,0
2021-02-08 05:00 Mon,0,0
2021-02-08 06:00 Mon,0,0
2021-02-08 07:00 Mon,0,0
2021-02-08 08:00 Mon,0,0
2021-02-08 09:00 Mon,0,0
2021-02-08 10:00 Mon,0,0
2021-02-08 11:00 Mon,0,0
2021-02-08 12:00 Mon,0,0
2021-02-08 13:00 Mon,0,0
2021-02-08 14:00 Mon,0,0
2021-02-08 15:00 Mon,0,0
2021-02-08 16:00 Mon,0,0
2021-02-08 17:00 Mon,0,0
2021-02-08 18:00 Mon,0,0
2021-02-08 19:00 Mon,0,0
2021-02-08 20:00 Mon,0,0
2021-02-08 21:00 Mon,0,0
2021-02-08 22:00 Mon,0,0
2021-02-08 23:00 Mon,0,0
2021-02-09 00:00 Tue,0,0
2021-02-09 01:00 Tue,0,0
2021-02-09 02:00 Tue,0,0
2021-02-09 03:00 Tue,0,0
2021-02-09 04:00 Tue,0,0
2021-02-09 05:00 Tue,0,0
2021-02-09 06:00 Tue,0,0
2021-02-09 07:00 Tue,0,0
2021-02-09 08:00 Tue,0,0
2021-02-09 09:00 Tue,0,0
2021-02-09 10:00 Tue,0,0
2021-02-09 11:00 Tue,0,0
2021-02-09 12:00 Tue,0,0
2021-02-09 13:00 Tue,0,0
2021-02-09 14:00 Tue,0,0
2021-02-09 15:00 Tue,0,0
2021-02-09 16:00 Tue,0,0
2021-02-09 17:00 Tue,0,0
2021-02-09 18:00 Tue,0,0
2021-02-09 19:00 Tue,0,0
2021-02-09 20:00 Tue,0,0
2021-02-09 21:00 Tue,0,0
2021-02-09 22:00 Tue,0,0
2021-02-09 23:00 Tue,0,0
2021-02-10 00:00 Wed,0.019,8.43
2021-02-10 01:00 Wed,0.004,1.92
2021-02-10 02:00 Wed,0.003,1.36
2021-02-10 03:00 Wed,0.003,1.53
2021-02-10 04:00 Wed,0.002,0.87
2021-02-10 05:00 Wed,0.003,1.36
2021-02-10 06:00 Wed,0.006,2.88
2021-02-10 07:00 Wed,0.012,5.46
2021-02-10 08:00 Wed,0.014,6.36
2021-02-10 09:00 Wed,0.018,7.96
2021-02-10 10:00 Wed,0.028,12.76
2021-02-10 11:00 Wed,0.025,11.35
2021-02-10 12:00 Wed,0.024,10.8
2021-02-10 13:00 Wed,0.019,8.43
2021-02-10 14:00 Wed,0.028,12.43
2021-02-10 15:00 Wed,0.041,18.53
2021-02-10 16:00 Wed,0.033,14.92
2021-02-10 17:00 Wed,0.018,8.11
2021-02-10 18:00 Wed,0.026,11.62
2021-02-10 19:00 Wed,0.03,13.32
2021-02-10 20:00 Wed,0.026,11.63
2021-02-10 21:00 Wed,0.034,15.09
2021-02-10 22:00 Wed,0.055,24.91
2021-02-10 23:00 Wed,0.048,21.7
2021-02-11 00:00 Thu,0.011,4.86
2021-02-11 01:00 Thu,0.004,1.94
2021-02-11 02:00 Thu,0.004,1.83
2021-02-11 03:00 Thu,0.003,1.45
2021-02-11 04:00 Thu,0.006,2.63
2021-02-11 05:00 Thu,0.008,3.48
2021-02-11 06:00 Thu,0.004,1.77
2021-02-11 07:00 Thu,0.011,4.76
2021-02-11 08:00 Thu,0.01,4.7
2021-02-11 09:00 Thu,0.007,3.16
2021-02-11 10:00 Thu,0.007,3.27
2021-02-11 11:00 Thu,0.015,6.82
2021-02-11 12:00 Thu,0.006,2.91
2021-02-11 13:00 Thu,0.007,3.33
2021-02-11 14:00 Thu,0.005,2.12
2021-02-11 15:00 Thu,0.013,5.71
2021-02-11 16:00 Thu,0.013,5.98
2021-02-11 17:00 Thu,0.009,3.93
2021-02-11 18:00 Thu,0.019,8.42
2021-02-11 19:00 Thu,0.02,8.9
2021-02-11 20:00 Thu,0.023,10.35
2021-02-11 21:00 Thu,0.029,13.13
2021-02-11 22:00 Thu,0.028,12.78
2021-02-11 23:00 Thu,0.028,12.48
2021-02-12 00:00 Fri,0.029,13.15
2021-02-12 01:00 Fri,0.025,11.18
2021-02-12 02:00 Fri,0.019,8.43
2021-02-12 03:00 Fri,0.018,8.05
2021-02-12 04:00 Fri,0.045,20.34
2021-02-12 05:00 Fri,0.017,7.85
2021-02-12 06:00 Fri,0.022,9.88
2021-02-12 07:00 Fri,0.03,13.6
2021-02-12 08:00 Fri,0.036,15.99
2021-02-12 09:00 Fri,0.03,13.65
2021-02-12 10:00 Fri,0.04,18.22
2021-02-12 11:00 Fri,0.045,20.28
2021-02-12 12:00 Fri,0.042,18.9
2021-02-12 13:00 Fri,0.049,22.26
2021-02-12 14:00 Fri,0.038,17
2021-02-12 15:00 Fri,0.059,26.71
2021-02-12 16:00 Fri,0.06,26.99
2021-02-12 17:00 Fri,0.065,29.33
2021-02-12 18:00 Fri,0.06,26.87
2021-02-12 19:00 Fri,0.081,36.56
2021-02-12 20:00 Fri,0.051,23.17
2021-02-12 21:00 Fri,0.046,20.84
2021-02-12 22:00 Fri,0.043,19.49
2021-02-12 23:00 Fri,0.018,7.91
2021-02-13 00:00 Sat,0,0.04
2021-02-13 01:00 Sat,0,0.03
2021-02-13 02:00 Sat,0,0.03
2021-02-13 03:00 Sat,0.003,1.18
2021-02-13 04:00 Sat,0.004,2.01
2021-02-13 05:00 Sat,0.004,2
2021-02-13 06:00 Sat,0.005,2.38
2021-02-13 07:00 Sat,0.005,2.33
2021-02-13 08:00 Sat,0.006,2.49
2021-02-13 09:00 Sat,0.007,3.35
2021-02-13 10:00 Sat,0.002,0.79
2021-02-13 11:00 Sat,0.004,1.93
2021-02-13 12:00 Sat,0.001,0.33
2021-02-13 13:00 Sat,0.001,0.47
2021-02-13 14:00 Sat,0.007,2.94
2021-02-13 15:00 Sat,0.008,3.47
2021-02-13 16:00 Sat,0.005,2.3
2021-02-13 17:00 Sat,0.009,4.16
2021-02-13 18:00 Sat,0.008,3.68
2021-02-13 19:00 Sat,0.007,3
2021-02-13 20:00 Sat,0.005,2.15
2021-02-13 21:00 Sat,0.009,4.21
2021-02-13 22:00 Sat,0.001,0.66
2021-02-13 23:00 Sat,0,0.02
2021-02-14 00:00 Sun,0.014,6.23
2021-02-14 01:00 Sun,0.008,3.65
2021-02-14 02:00 Sun,0.008,3.46
2021-02-14 03:00 Sun,0.005,2.37
2021-02-14 04:00 Sun,0.005,2.24
2021-02-14 05:00 Sun,0.01,4.64
2021-02-14 06:00 Sun,0.019,8.53
2021-02-14 07:00 Sun,0.023,10.42
2021-02-14 08:00 Sun,0.03,13.35
2021-02-14 09:00 Sun,0.027,12.19
2021-02-14 10:00 Sun,0.044,20.01
2021-02-14 11:00 Sun,0.049,21.94
2021-02-14 12:00 Sun,0.081,36.47
2021-02-14 13:00 Sun,0.042,18.81
2021-02-14 14:00 Sun,0.057,25.86
2021-02-14 15:00 Sun,0.068,30.8
2021-02-14 16:00 Sun,0.084,37.93
2021-02-14 17:00 Sun,0.079,35.72
2021-02-14 18:00 Sun,0.092,41.32
2021-02-14 19:00 Sun,0.093,41.81
2021-02-14 20:00 Sun,0.083,37.33
2021-02-14 21:00 Sun,0.071,31.94
2021-02-14 22:00 Sun,0.056,25.12
2021-02-14 23:00 Sun,0.058,25.97
2021-02-15 00:00 Mon,0,0
2021-02-15 01:00 Mon,0,0.01
2021-02-15 02:00 Mon,0,0
2021-02-15 03:00 Mon,0,0
2021-02-15 04:00 Mon,0,0
2021-02-15 05:00 Mon,0,0
2021-02-15 06:00 Mon,0,0
2021-02-15 07:00 Mon,0,0.01
2021-02-15 08:00 Mon,0,0.2
2021-02-15 09:00 Mon,0,0.02
2021-02-15 10:00 Mon,0,0
2021-02-15 11:00 Mon,0,0.12
2021-02-15 12:00 Mon,0.003,1.22
2021-02-15 13:00 Mon,0.002,1.07
2021-02-15 14:00 Mon,0,0.09
2021-02-15 15:00 Mon,0,0.06
2021-02-15 16:00 Mon,0,0.05
2021-02-15 17:00 Mon,0,0.12
2021-02-15 18:00 Mon,0.003,1.15
2021-02-15 19:00 Mon,0.003,1.45
2021-02-15 20:00 Mon,0,0
2021-02-15 21:00 Mon,0,0.02
2021-02-15 22:00 Mon,0,0.08
2021-02-15 23:00 Mon,0,0
2021-02-16 00:00 Tue,0.017,7.64
2021-02-16 01:00 Tue,0.014,6.48
2021-02-16 02:00 Tue,0.007,3.28
2021-02-16 03:00 Tue,0.001,0.48
2021-02-16 04:00 Tue,0.001,0.3
2021-02-16 05:00 Tue,0.01,4.31
2021-02-16 06:00 Tue,0.018,8.04
2021-02-16 07:00 Tue,0.017,7.85
2021-02-16 08:00 Tue,0.02,8.86
2021-02-16 09:00 Tue,0.032,14.6
2021-02-16 10:00 Tue,0.024,10.75
2021-02-16 11:00 Tue,0.029,12.98
2021-02-16 12:00 Tue,0.042,18.74
2021-02-16 13:00 Tue,0.013,6.07
2021-02-16 14:00 Tue,0.014,6.38
2021-02-16 15:00 Tue,0.026,11.56
2021-02-16 16:00 Tue,0.044,19.87
2021-02-16 17:00 Tue,0.014,6.29
2021-02-16 18:00 Tue,0.013,5.83
2021-02-16 19:00 Tue,0.009,4.08
2021-02-16 20:00 Tue,0.009,4.14
2021-02-16 21:00 Tue,0.03,13.57
2021-02-16 22:00 Tue,0.028,12.62
2021-02-16 23:00 Tue,0.019,8.56
2021-02-17 00:00 Wed,0.026,11.65
2021-02-17 01:00 Wed,0.026,11.55
2021-02-17 02:00 Wed,0.028,12.8
2021-02-17 03:00 Wed,0.03,13.59
2021-02-17 04:00 Wed,0.023,10.26
2021-02-17 05:00 Wed,0.022,9.76
2021-02-17 06:00 Wed,0.005,2.46
2021-02-17 07:00 Wed,0.001,0.67
2021-02-17 08:00 Wed,0.001,0.59
2021-02-17 09:00 Wed,0.001,0.6
2021-02-17 10:00 Wed,0.002,0.71
2021-02-17 11:00 Wed,0.001,0.63
2021-02-17 12:00 Wed,0.002,0.68
2021-02-17 13:00 Wed,0.001,0.66
2021-02-17 14:00 Wed,0.001,0.64
2021-02-17 15:00 Wed,0.003,1.56
2021-02-17 16:00 Wed,0.035,15.74
2021-02-17 17:00 Wed,0.019,8.6
2021-02-17 18:00 Wed,0.006,2.82
2021-02-17 19:00 Wed,0.006,2.84
2021-02-17 20:00 Wed,0.012,5.22
2021-02-17 21:00 Wed,0.017,7.45
2021-02-17 22:00 Wed,0.017,7.54
2021-02-17 23:00 Wed,0.012,5.4
2021-02-18 00:00 Thu,0.019,8.39
2021-02-18 01:00 Thu,0.011,5.02
2021-02-18 02:00 Thu,0.01,4.43
2021-02-18 03:00 Thu,0.013,5.85
2021-02-18 04:00 Thu,0.006,2.63
2021-02-18 05:00 Thu,0.013,5.65
2021-02-18 06:00 Thu,0.01,4.66
2021-02-18 07:00 Thu,0.023,10.3
2021-02-18 08:00 Thu,0.037,16.82
2021-02-18 09:00 Thu,0.039,17.47
2021-02-18 10:00 Thu,0.06,26.9
2021-02-18 11:00 Thu,0.057,25.8
2021-02-18 12:00 Thu,0.06,26.78
2021-02-18 13:00 Thu,0.047,21.28
2021-02-18 14:00 Thu,0.022,9.76
2021-02-18 15:00 Thu,0.123,55.2
2021-02-18 16:00 Thu,0,0
2021-02-18 17:00 Thu,,
2021-02-18 18:00 Thu,,
2021-02-18 19:00 Thu,,
2021-02-18 20:00 Thu,0.034,15.3
2021-02-18 21:00 Thu,0.031,14.13
2021-02-18 22:00 Thu,0.037,16.49
2021-02-18 23:00 Thu,0.047,21.35
2021-02-19 00:00 Fri,0,0
2021-02-19 01:00 Fri,0,0
2021-02-19 02:00 Fri,0,0
2021-02-19 03:00 Fri,0,0
2021-02-19 04:00 Fri,0,0
2021-02-19 05:00 Fri,0,0
2021-02-19 06:00 Fri,0,0
2021-02-19 07:00 Fri,0,0
2021-02-19 08:00 Fri,0,0
2021-02-19 09:00 Fri,0,0.02
2021-02-19 10:00 Fri,0,0.03
2021-02-19 11:00 Fri,0,0.02
2021-02-19 12:00 Fri,0,0.02
2021-02-19 13:00 Fri,0,0.02
2021-02-19 14:00 Fri,0,0.02
2021-02-19 15:00 Fri,0,0.03
2021-02-19 16:00 Fri,0,0.02
2021-02-19 17:00 Fri,0,0.03
2021-02-19 18:00 Fri,0,0.19
2021-02-19 19:00 Fri,0.002,0.77
2021-02-19 20:00 Fri,0.004,1.86
2021-02-19 21:00 Fri,0.003,1.49
2021-02-19 22:00 Fri,0,0.14
2021-02-19 23:00 Fri,0,0.02
2021-02-20 00:00 Sat,0,0
2021-02-20 01:00 Sat,0,0.01
2021-02-20 02:00 Sat,0,0.01
2021-02-20 03:00 Sat,0,0
2021-02-20 04:00 Sat,0.001,0.57
2021-02-20 05:00 Sat,0,0.08
2021-02-20 06:00 Sat,0.001,0.61
2021-02-20 07:00 Sat,0.006,2.82
2021-02-20 08:00 Sat,0.006,2.81
2021-02-20 09:00 Sat,0.003,1.43
2021-02-20 10:00 Sat,0,0.08
2021-02-20 11:00 Sat,0,0.22
2021-02-20 12:00 Sat,0,0.1
2021-02-20 13:00 Sat,0.004,1.72
2021-02-20 14:00 Sat,0.003,1.17
2021-02-20 15:00 Sat,0,0.13
2021-02-20 16:00 Sat,0,0.2
2021-02-20 17:00 Sat,0,0.09
2021-02-20 18:00 Sat,0,0.11
2021-02-20 19:00 Sat,0,0.19
2021-02-20 20:00 Sat,0,0
2021-02-20 21:00 Sat,0,0
2021-02-20 22:00 Sat,,
2021-02-20 23:00 Sat,,
2021-02-21 00:00 Sun,,
2021-02-21 01:00 Sun,,
2021-02-21 02:00 Sun,,
2021-02-21 03:00 Sun,,
2021-02-21 04:00 Sun,,
2021-02-21 05:00 Sun,,
2021-02-21 06:00 Sun,,
2021-02-21 07:00 Sun,,
2021-02-21 08:00 Sun,0.066,29.69
2021-02-21 09:00 Sun,0.06,27.17
2021-02-21 10:00 Sun,0.038,16.98
2021-02-21 11:00 Sun,0.042,18.93
2021-02-21 12:00 Sun,0.039,17.48
2021-02-21 13:00 Sun,0.048,21.42
2021-02-21 14:00 Sun,0.052,23.36
2021-02-21 15:00 Sun,0.052,23.34
2021-02-21 16:00 Sun,0.062,28.09
2021-02-21 17:00 Sun,0.074,33.45
2021-02-21 18:00 Sun,0.077,34.71
2021-02-21 19:00 Sun,0.083,37.32
2021-02-21 20:00 Sun,0.075,33.65
2021-02-21 21:00 Sun,0.066,29.79
2021-02-21 22:00 Sun,0.069,31.03
2021-02-21 23:00 Sun,0.063,28.21
2021-02-22 00:00 Mon,0.021,9.59
2021-02-22 01:00 Mon,0.016,7.03
2021-02-22 02:00 Mon,0.009,4.21
2021-02-22 03:00 Mon,0.005,2.16
2021-02-22 04:00 Mon,0.003,1.19
2021-02-22 05:00 Mon,0.002,1.04
2021-02-22 06:00 Mon,0.005,2.36
2021-02-22 07:00 Mon,0.011,5.08
2021-02-22 08:00 Mon,0.013,5.71
2021-02-22 09:00 Mon,0.029,13
2021-02-22 10:00 Mon,0.031,13.98
2021-02-22 11:00 Mon,0.034,15.24
2021-02-22 12:00 Mon,0.032,14.21
2021-02-22 13:00 Mon,0.027,12.29
2021-02-22 14:00 Mon,0.024,10.73
