DateTime,Utilization Rate(Gbps),Downstream Bandwidth Utilized
2021-02-22 15:00 Mon,0.03,13.42
2021-02-22 16:00 Mon,0.031,14.08
2021-02-22 17:00 Mon,0.046,20.92
2021-02-22 18:00 Mon,0.069,30.83
2021-02-22 19:00 Mon,0.067,30.36
2021-02-22 20:00 Mon,0.058,25.93
2021-02-22 21:00 Mon,0.071,32.05
2021-02-22 22:00 Mon,0.066,29.48
2021-02-22 23:00 Mon,0.031,14.11
2021-02-23 00:00 Tue,0.027,12.19
2021-02-23 01:00 Tue,0.012,5.6
2021-02-23 02:00 Tue,0.011,5.15
2021-02-23 03:00 Tue,0.007,3.29
2021-02-23 04:00 Tue,0.003,1.41
2021-02-23 05:00 Tue,0.006,2.9
2021-02-23 06:00 Tue,0.009,4.26
2021-02-23 07:00 Tue,0.023,10.34
2021-02-23 08:00 Tue,0.019,8.71
2021-02-23 09:00 Tue,0.028,12.75
2021-02-23 10:00 Tue,0.029,13.15
2021-02-23 11:00 Tue,0.027,12.36
2021-02-23 12:00 Tue,0.04,18.14
2021-02-23 13:00 Tue,0.039,17.77
2021-02-23 14:00 Tue,0.036,16.29
2021-02-23 15:00 Tue,0.051,22.81
2021-02-23 16:00 Tue,0.046,20.56
2021-02-23 17:00 Tue,0.051,23.17
2021-02-23 18:00 Tue,0.041,18.3
2021-02-23 19:00 Tue,0.034,15.39
2021-02-23 20:00 Tue,0.043,19.35
2021-02-23 21:00 Tue,0.059,26.36
2021-02-23 22:00 Tue,0.048,21.64
2021-02-23 23:00 Tue,0.029,13.18
2021-02-24 00:00 Wed,0.016,7.04
2021-02-24 01:00 Wed,0.01,4.36
2021-02-24 02:00 Wed,0.011,4.96
2021-02-24 03:00 Wed,0.01,4.4
2021-02-24 04:00 Wed,0.042,18.82
2021-02-24 05:00 Wed,0.026,11.75
2021-02-24 06:00 Wed,0.014,6.23
2021-02-24 07:00 Wed,0.016,7.36
2021-02-24 08:00 Wed,0.017,7.86
2021-02-24 09:00 Wed,0.012,5.53
2021-02-24 10:00 Wed,0.021,9.6
2021-02-24 11:00 Wed,0.022,10.1
2021-02-24 12:00 Wed,0.045,20.25
2021-02-24 13:00 Wed,0.055,24.59
2021-02-24 14:00 Wed,0.054,24.48
2021-02-24 15:00 Wed,0.051,23.05
2021-02-24 16:00 Wed,0.055,24.69
2021-02-24 17:00 Wed,0.067,30.09
2021-02-24 18:00 Wed,0.078,35.11
2021-02-24 19:00 Wed,0.077,34.6
2021-02-24 20:00 Wed,0.073,33.01
2021-02-24 21:00 Wed,0.097,43.47
2021-02-24 22:00 Wed,0.074,33.11
2021-02-24 23:00 Wed,0.058,26.05
2021-02-25 00:00 Thu,0.024,10.95
2021-02-25 01:00 Thu,0.013,6.07
2021-02-25 02:00 Thu,0.011,5.04
2021-02-25 03:00 Thu,0.05,22.72
2021-02-25 04:00 Thu,0.011,4.93
2021-02-25 05:00 Thu,0.009,4.13
2021-02-25 06:00 Thu,0.014,6.35
2021-02-25 07:00 Thu,0.088,39.59
2021-02-25 08:00 Thu,0.048,21.44
2021-02-25 09:00 Thu,-13.883,-6247.42
2021-02-25 10:00 Thu,0.024,10.87
2021-02-25 11:00 Thu,0.029,12.98
2021-02-25 12:00 Thu,0.032,14.24
2021-02-25 13:00 Thu,0.028,12.63
2021-02-25 14:00 Thu,0.024,10.99
2021-02-25 15:00 Thu,0.042,18.83
2021-02-25 16:00 Thu,0.05,22.5
2021-02-25 17:00 Thu,0.062,28.05
2021-02-25 18:00 Thu,0.065,29.19
2021-02-25 19:00 Thu,0.073,32.88
2021-02-25 20:00 Thu,0.065,29.19
2021-02-25 21:00 Thu,0.061,27.42
2021-02-25 22:00 Thu,0.036,16.3
2021-02-25 23:00 Thu,0.025,11.27
2021-02-26 00:00 Fri,0.011,4.92
2021-02-26 01:00 Fri,0.007,3.06
2021-02-26 02:00 Fri,0.002,1.11
2021-02-26 03:00 Fri,0.002,0.94
2021-02-26 04:00 Fri,0.006,2.75
2021-02-26 05:00 Fri,0.01,4.39
2021-02-26 06:00 Fri,0.009,4.26
2021-02-26 07:00 Fri,0.02,9.15
2021-02-26 08:00 Fri,0.025,11.06
2021-02-26 09:00 Fri,0.022,9.73
2021-02-26 10:00 Fri,0.022,9.91
2021-02-26 11:00 Fri,0.017,7.75
2021-02-26 12:00 Fri,0.02,9.02
2021-02-26 13:00 Fri,0.025,11.25
2021-02-26 14:00 Fri,0.024,10.66
2021-02-26 15:00 Fri,0.038,16.98
2021-02-26 16:00 Fri,0.049,22.12
2021-02-26 17:00 Fri,0.058,26.32
2021-02-26 18:00 Fri,0.089,40.26
2021-02-26 19:00 Fri,0.075,33.8
2021-02-26 20:00 Fri,0.103,46.37
2021-02-26 21:00 Fri,0.05,22.36
2021-02-26 22:00 Fri,0.035,15.93
2021-02-26 23:00 Fri,0.038,17.1
2021-02-27 00:00 Sat,0.024,10.66
2021-02-27 01:00 Sat,0.02,8.92
2021-02-27 02:00 Sat,0.018,8.16
2021-02-27 03:00 Sat,0.008,3.44
2021-02-27 04:00 Sat,0.004,1.74
2021-02-27 05:00 Sat,0.008,3.72
2021-02-27 06:00 Sat,0.009,3.94
2021-02-27 07:00 Sat,0.033,15.01
2021-02-27 08:00 Sat,0.049,22.17
2021-02-27 09:00 Sat,0.036,16.24
2021-02-27 10:00 Sat,0.067,30.03
2021-02-27 11:00 Sat,0.045,20.06
2021-02-27 12:00 Sat,0.039,17.48
2021-02-27 13:00 Sat,0.04,17.93
2021-02-27 14:00 Sat,0.036,16.31
2021-02-27 15:00 Sat,0.062,28.06
2021-02-27 16:00 Sat,0.062,27.86
2021-02-27 17:00 Sat,0.068,30.59
2021-02-27 18:00 Sat,0.061,27.57
2021-02-27 19:00 Sat,0.089,39.94
2021-02-27 20:00 Sat,0.087,39.09
2021-02-27 21:00 Sat,0.078,34.95
2021-02-27 22:00 Sat,0.07,31.35
2021-02-27 23:00 Sat,0.059,26.62
2021-02-28 00:00 Sun,0.045,20.27
2021-02-28 01:00 Sun,0.02,9.13
2021-02-28 02:00 Sun,0.014,6.09
2021-02-28 03:00 Sun,0.009,4.15
2021-02-28 04:00 Sun,0.005,2.07
2021-02-28 05:00 Sun,0.005,2.31
2021-02-28 06:00 Sun,0.012,5.45
2021-02-28 07:00 Sun,0.257,115.52
2021-02-28 08:00 Sun,,
2021-02-28 09:00 Sun,,
2021-02-28 10:00 Sun,,
2021-02-28 11:00 Sun,,
2021-02-28 12:00 Sun,0.043,19.18
2021-02-28 13:00 Sun,0.044,19.69
2021-02-28 14:00 Sun,0.036,16.02
2021-02-28 15:00 Sun,0.062,28.01
2021-02-28 16:00 Sun,0.063,28.29
2021-02-28 17:00 Sun,0.096,43.09
2021-02-28 18:00 Sun,0.074,33.1
2021-02-28 19:00 Sun,0.078,35.25
2021-02-28 20:00 Sun,0.078,34.99
2021-02-28 21:00 Sun,0.07,31.45
2021-02-28 22:00 Sun,0.046,20.61
2021-02-28 23:00 Sun,0.032,14.29
2021-03-01 00:00 Mon,0.017,7.56
2021-03-01 01:00 Mon,0.005,2.43
2021-03-01 02:00 Mon,0.005,2.22
2021-03-01 03:00 Mon,0.006,2.58
2021-03-01 04:00 Mon,0.007,2.94
2021-03-01 05:00 Mon,0.006,2.6
2021-03-01 06:00 Mon,0.011,5.16
2021-03-01 07:00 Mon,0.017,7.45
2021-03-01 08:00 Mon,0.031,13.97
2021-03-01 09:00 Mon,0.035,15.65
2021-03-01 10:00 Mon,0.035,15.82
2021-03-01 11:00 Mon,0.028,12.45
2021-03-01 12:00 Mon,0.04,18.14
2021-03-01 13:00 Mon,0.054,24.1
2021-03-01 14:00 Mon,0.03,13.39
2021-03-01 15:00 Mon,0.041,18.46
2021-03-01 16:00 Mon,0.05,22.58
2021-03-01 17:00 Mon,0.065,29.34
2021-03-01 18:00 Mon,0.062,27.88
2021-03-01 19:00 Mon,0.062,28
2021-03-01 20:00 Mon,0.052,23.59
2021-03-01 21:00 Mon,0.059,26.75
2021-03-01 22:00 Mon,0.04,18.18
2021-03-01 23:00 Mon,0.021,9.35
2021-03-02 00:00 Tue,0.015,6.92
2021-03-02 01:00 Tue,0.012,5.34
2021-03-02 02:00 Tue,0.009,3.93
2021-03-02 03:00 Tue,0.005,2.1
2021-03-02 04:00 Tue,0.002,0.76
2021-03-02 05:00 Tue,0.006,2.54
2021-03-02 06:00 Tue,0.017,7.61
2021-03-02 07:00 Tue,0.025,11.29
2021-03-02 08:00 Tue,0.026,11.61
2021-03-02 09:00 Tue,0.022,9.78
2021-03-02 10:00 Tue,0.03,13.68
2021-03-02 11:00 Tue,0.02,9.21
2021-03-02 12:00 Tue,0.035,15.89
2021-03-02 13:00 Tue,0.044,19.96
2021-03-02 14:00 Tue,0.035,15.78
2021-03-02 15:00 Tue,0.049,21.89
2021-03-02 16:00 Tue,0.123,55.19
2021-03-02 17:00 Tue,0,0
2021-03-02 18:00 Tue,,
2021-03-02 19:00 Tue,0.054,24.12
2021-03-02 20:00 Tue,0.06,27.17
2021-03-02 21:00 Tue,0.046,20.54
2021-03-02 22:00 Tue,0.029,12.84
2021-03-02 23:00 Tue,0.02,9.06
2021-03-03 00:00 Wed,0.02,9.05
2021-03-03 01:00 Wed,0.012,5.29
2021-03-03 02:00 Wed,0.008,3.48
2021-03-03 03:00 Wed,0.007,3.03
2021-03-03 04:00 Wed,0.006,2.8
2021-03-03 05:00 Wed,0.006,2.83
2021-03-03 06:00 Wed,0.009,4.26
2021-03-03 07:00 Wed,0.029,12.94
2021-03-03 08:00 Wed,0.022,10.02
2021-03-03 09:00 Wed,0.021,9.51
2021-03-03 10:00 Wed,0.026,11.48
2021-03-03 11:00 Wed,0.024,10.82
2021-03-03 12:00 Wed,0.043,19.38
2021-03-03 13:00 Wed,0.042,18.75
2021-03-03 14:00 Wed,0.028,12.75
2021-03-03 15:00 Wed,0.055,24.78
2021-03-03 16:00 Wed,0.068,30.78
2021-03-03 17:00 Wed,0.053,23.64
2021-03-03 18:00 Wed,0.06,27.21
2021-03-03 19:00 Wed,0.052,23.38
2021-03-03 20:00 Wed,0.065,29.07
2021-03-03 21:00 Wed,0.071,31.76
2021-03-03 22:00 Wed,0.046,20.88
2021-03-03 23:00 Wed,0.035,15.59
2021-03-04 00:00 Thu,0.025,11.39
2021-03-04 01:00 Thu,0.029,13.03
2021-03-04 02:00 Thu,0.016,7.15
2021-03-04 03:00 Thu,0.008,3.76
2021-03-04 04:00 Thu,0.004,1.81
2021-03-04 05:00 Thu,0.005,2.31
2021-03-04 06:00 Thu,0.014,6.33
2021-03-04 07:00 Thu,0.026,11.73
2021-03-04 08:00 Thu,0.035,15.67
2021-03-04 09:00 Thu,0.041,18.42
2021-03-04 10:00 Thu,0.042,18.74
2021-03-04 11:00 Thu,0.028,12.75
2021-03-04 12:00 Thu,0.041,18.67
2021-03-04 13:00 Thu,0.033,14.98
2021-03-04 14:00 Thu,0.038,17.17
2021-03-04 15:00 Thu,0.05,22.57
2021-03-04 16:00 Thu,0.063,28.42
2021-03-04 17:00 Thu,0.057,25.86
2021-03-04 18:00 Thu,0.071,31.95
2021-03-04 19:00 Thu,0.089,40.13
2021-03-04 20:00 Thu,0.098,44.16
2021-03-04 21:00 Thu,0.077,34.79
2021-03-04 22:00 Thu,0.05,22.6
2021-03-04 23:00 Thu,0.043,19.29
2021-03-05 00:00 Fri,0.025,11.15
2021-03-05 01:00 Fri,0.014,6.44
2021-03-05 02:00 Fri,0.014,6.33
2021-03-05 03:00 Fri,0.007,3.2
2021-03-05 04:00 Fri,0.005,2.15
2021-03-05 05:00 Fri,0.009,3.83
2021-03-05 06:00 Fri,0.023,10.13
2021-03-05 07:00 Fri,0.034,15.41
2021-03-05 08:00 Fri,0.049,21.83
2021-03-05 09:00 Fri,0.059,26.63
2021-03-05 10:00 Fri,0.04,18.08
2021-03-05 11:00 Fri,0.049,21.83
2021-03-05 12:00 Fri,0.056,25.19
2021-03-05 13:00 Fri,0.059,26.76
2021-03-05 14:00 Fri,0.038,16.91
2021-03-05 15:00 Fri,0.037,16.64
2021-03-05 16:00 Fri,0.082,37.06
2021-03-05 17:00 Fri,0.063,28.31
2021-03-05 18:00 Fri,0.069,31.01
2021-03-05 19:00 Fri,0.098,44.1
2021-03-05 20:00 Fri,0.097,43.5
2021-03-05 21:00 Fri,0.085,38.1
2021-03-05 22:00 Fri,0.079,35.53
2021-03-05 23:00 Fri,0.071,31.91
2021-03-06 00:00 Sat,0.047,21.02
2021-03-06 01:00 Sat,0.024,10.73
2021-03-06 02:00 Sat,0.024,10.76
2021-03-06 03:00 Sat,0.017,7.74
2021-03-06 04:00 Sat,0.014,6.25
2021-03-06 05:00 Sat,0.01,4.3
2021-03-06 06:00 Sat,0.019,8.42
2021-03-06 07:00 Sat,0.017,7.49
2021-03-06 08:00 Sat,0.028,12.73
2021-03-06 09:00 Sat,0.036,16.24
2021-03-06 10:00 Sat,0.039,17.54
2021-03-06 11:00 Sat,0.04,17.85
2021-03-06 12:00 Sat,0.031,13.88
2021-03-06 13:00 Sat,0.045,20.07
2021-03-06 14:00 Sat,0.034,15.09
2021-03-06 15:00 Sat,0.041,18.51
2021-03-06 16:00 Sat,0.062,27.95
2021-03-06 17:00 Sat,0.094,42.16
2021-03-06 18:00 Sat,0.077,34.61
2021-03-06 19:00 Sat,0.081,36.41
2021-03-06 20:00 Sat,0.058,26.25
2021-03-06 21:00 Sat,0.054,24.16
2021-03-06 22:00 Sat,0.047,21.04
2021-03-06 23:00 Sat,0.04,17.78
2021-03-07 00:00 Sun,0.037,16.43
2021-03-07 01:00 Sun,0.016,7.21
2021-03-07 02:00 Sun,0.011,5.16
2021-03-07 03:00 Sun,0.013,5.81
2021-03-07 04:00 Sun,0.012,5.31
2021-03-07 05:00 Sun,0.009,4.22
2021-03-07 06:00 Sun,0.006,2.63
2021-03-07 07:00 Sun,0.017,7.74
2021-03-07 08:00 Sun,0.025,11.09
2021-03-07 09:00 Sun,0.025,11.27
2021-03-07 10:00 Sun,0.032,14.45
2021-03-07 11:00 Sun,0.024,10.8
2021-03-07 12:00 Sun,0.029,12.86
2021-03-07 13:00 Sun,0.05,22.4
2021-03-07 14:00 Sun,0.034,15.45
2021-03-07 15:00 Sun,0.055,24.86
2021-03-07 16:00 Sun,0.055,24.88
2021-03-07 17:00 Sun,0.058,25.94
2021-03-07 18:00 Sun,0.053,23.64
2021-03-07 19:00 Sun,0.061,27.29
2021-03-07 20:00 Sun,0.057,25.71
2021-03-07 21:00 Sun,0.067,30.02
2021-03-07 22:00 Sun,0.035,15.75
2021-03-07 23:00 Sun,0.032,14.56
2021-03-08 00:00 Mon,0.027,12.15
2021-03-08 01:00 Mon,0.015,6.54
2021-03-08 02:00 Mon,0.011,4.89
2021-03-08 03:00 Mon,0.009,4.07
2021-03-08 04:00 Mon,0.008,3.77
2021-03-08 05:00 Mon,0.005,2.47
2021-03-08 06:00 Mon,0.02,9.09
2021-03-08 07:00 Mon,0.018,8.28
2021-03-08 08:00 Mon,0.027,12.24
2021-03-08 09:00 Mon,0.029,12.98
2021-03-08 10:00 Mon,0.021,9.24
2021-03-08 11:00 Mon,0.027,12.29
2021-03-08 12:00 Mon,0.042,18.74
2021-03-08 13:00 Mon,0.047,21.29
2021-03-08 14:00 Mon,0.052,23.59
2021-03-08 15:00 Mon,0.042,18.95
2021-03-08 16:00 Mon,0.059,26.35
2021-03-08 17:00 Mon,0.053,23.79
2021-03-08 18:00 Mon,0.065,29.24
2021-03-08 19:00 Mon,0.064,28.73
2021-03-08 20:00 Mon,0.054,24.42
2021-03-08 21:00 Mon,0.061,27.61
2021-03-08 22:00 Mon,0.04,18.09
2021-03-08 23:00 Mon,0.028,12.65
2021-03-09 00:00 Tue,0.013,5.8
2021-03-09 01:00 Tue,0.01,4.31
2021-03-09 02:00 Tue,0.01,4.51
2021-03-09 03:00 Tue,0.007,3.06
2021-03-09 04:00 Tue,0.008,3.47
2021-03-09 05:00 Tue,0.006,2.83
2021-03-09 06:00 Tue,0.007,3.35
2021-03-09 07:00 Tue,-0.274,-123.21
2021-03-09 08:00 Tue,0.033,15.03
2021-03-09 09:00 Tue,0.028,12.53
2021-03-09 10:00 Tue,0.032,14.5
2021-03-09 11:00 Tue,0.036,15.98
2021-03-09 12:00 Tue,0.031,13.86
2021-03-09 13:00 Tue,0.038,16.92
2021-03-09 14:00 Tue,0.039,17.45
2021-03-09 15:00 Tue,0.055,24.56
2021-03-09 16:00 Tue,0.056,25.01
2021-03-09 17:00 Tue,0.08,35.95
2021-03-09 18:00 Tue,0.055,24.58
2021-03-09 19:00 Tue,0.056,24.98
2021-03-09 20:00 Tue,0.078,35.16
2021-03-09 21:00 Tue,0.056,25
2021-03-09 22:00 Tue,0.04,18.18
2021-03-09 23:00 Tue,0.032,14.18
2021-03-10 00:00 Wed,0.015,6.69
2021-03-10 01:00 Wed,0.013,5.78
2021-03-10 02:00 Wed,0.009,4.01
2021-03-10 03:00 Wed,0.002,1.01
2021-03-10 04:00 Wed,0.008,3.57
2021-03-10 05:00 Wed,0.004,1.92
2021-03-10 06:00 Wed,0.032,14.29
2021-03-10 07:00 Wed,0.038,17.1
2021-03-10 08:00 Wed,0.043,19.5
2021-03-10 09:00 Wed,0.048,21.65
2021-03-10 10:00 Wed,0.046,20.5
2021-03-10 11:00 Wed,0.067,30.33
2021-03-10 12:00 Wed,0.026,11.92
2021-03-10 13:00 Wed,0.036,15.99
2021-03-10 14:00 Wed,0.03,13.66
2021-03-10 15:00 Wed,0.033,14.83
2021-03-10 16:00 Wed,0.041,18.35
2021-03-10 17:00 Wed,0.034,15.32
2021-03-10 18:00 Wed,0.054,24.22
2021-03-10 19:00 Wed,0.07,31.39
2021-03-10 20:00 Wed,0.077,34.46
2021-03-10 21:00 Wed,0.065,29.19
2021-03-10 22:00 Wed,0.06,27.03
2021-03-10 23:00 Wed,0.047,21.03
2021-03-11 00:00 Thu,0.015,6.81
2021-03-11 01:00 Thu,0.007,2.94
2021-03-11 02:00 Thu,0.006,2.81
2021-03-11 03:00 Thu,0.008,3.4
2021-03-11 04:00 Thu,0.005,2.38
2021-03-11 05:00 Thu,0.007,3.07
2021-03-11 06:00 Thu,0.012,5.54
2021-03-11 07:00 Thu,0.024,10.98
2021-03-11 08:00 Thu,0.048,21.62
2021-03-11 09:00 Thu,0.033,14.86
2021-03-11 10:00 Thu,0.028,12.65
2021-03-11 11:00 Thu,0.032,14.46
2021-03-11 12:00 Thu,0.042,19.02
2021-03-11 13:00 Thu,0.044,19.99
2021-03-11 14:00 Thu,0.043,19.25
2021-03-11 15:00 Thu,0.051,23.03
2021-03-11 16:00 Thu,0.04,18.08
2021-03-11 17:00 Thu,0.057,25.46
2021-03-11 18:00 Thu,0.064,28.79
2021-03-11 19:00 Thu,0.066,29.84
2021-03-11 20:00 Thu,0.076,34.26
2021-03-11 21:00 Thu,0.059,26.59
2021-03-11 22:00 Thu,0.051,22.93
2021-03-11 23:00 Thu,0.045,20.27
2021-03-12 00:00 Fri,0.035,15.72
2021-03-12 01:00 Fri,0.022,10.02
2021-03-12 02:00 Fri,0.016,7.29
2021-03-12 03:00 Fri,0.03,13.43
2021-03-12 04:00 Fri,0.006,2.48
2021-03-12 05:00 Fri,0.009,3.89
2021-03-12 06:00 Fri,0.017,7.67
2021-03-12 07:00 Fri,0.029,12.95
2021-03-12 08:00 Fri,0.027,12.25
2021-03-12 09:00 Fri,0.041,18.35
2021-03-12 10:00 Fri,0.054,24.27
2021-03-12 11:00 Fri,0.038,17.07
2021-03-12 12:00 Fri,0.054,24.18
2021-03-12 13:00 Fri,0.041,18.55
2021-03-12 14:00 Fri,0.03,13.54
2021-03-12 15:00 Fri,0.04,18.13
2021-03-12 16:00 Fri,0.055,24.56
2021-03-12 17:00 Fri,0.064,28.69
2021-03-12 18:00 Fri,0.054,24.38
2021-03-12 19:00 Fri,0.066,29.6
2021-03-12 20:00 Fri,0.069,31.15
2021-03-12 21:00 Fri,0.073,33.06
2021-03-12 22:00 Fri,0.071,32.12
2021-03-12 23:00 Fri,0.039,17.76
2021-03-13 00:00 Sat,0.022,9.86
2021-03-13 01:00 Sat,0.032,14.24
2021-03-13 02:00 Sat,0.027,11.96
2021-03-13 03:00 Sat,0.023,10.54
2021-03-13 04:00 Sat,0.031,14.08
2021-03-13 05:00 Sat,0.016,7.23
2021-03-13 06:00 Sat,0.08,36.2
2021-03-13 07:00 Sat,0.054,24.41
2021-03-13 08:00 Sat,0.039,17.44
2021-03-13 09:00 Sat,0.047,21.37
2021-03-13 10:00 Sat,0.052,23.45
2021-03-13 11:00 Sat,0.047,21.09
2021-03-13 12:00 Sat,0.055,24.53
2021-03-13 13:00 Sat,0.051,22.8
2021-03-13 14:00 Sat,0.039,17.35
2021-03-13 15:00 Sat,0.068,30.62
2021-03-13 16:00 Sat,0.07,31.34
2021-03-13 17:00 Sat,0.065,29.37
2021-03-13 18:00 Sat,0.047,21
2021-03-13 19:00 Sat,0.072,32.46
2021-03-13 20:00 Sat,0.076,34.3
2021-03-13 21:00 Sat,0.105,47.31
2021-03-13 22:00 Sat,0.07,31.68
2021-03-13 23:00 Sat,0.033,14.78
2021-03-14 00:00 Sun,0.031,14.15
2021-03-14 01:00 Sun,0.015,6.88
2021-03-14 02:00 Sun,0.008,3.81
2021-03-14 03:00 Sun,0.007,3.31
2021-03-14 04:00 Sun,0.002,1.12
2021-03-14 05:00 Sun,0.005,2.29
2021-03-14 06:00 Sun,0.013,6
2021-03-14 07:00 Sun,0.027,12.22
2021-03-14 08:00 Sun,0.035,15.86
2021-03-14 09:00 Sun,0.044,20.01
2021-03-14 10:00 Sun,0.059,26.33
2021-03-14 11:00 Sun,0.057,25.79
2021-03-14 12:00 Sun,0.05,22.64
2021-03-14 13:00 Sun,0.041,18.43
2021-03-14 14:00 Sun,0.054,24.11
2021-03-14 15:00 Sun,0.052,23.59
2021-03-14 16:00 Sun,0.048,21.82
2021-03-14 17:00 Sun,0.078,35
2021-03-14 18:00 Sun,0.083,37.31
2021-03-14 19:00 Sun,0.072,32.38
2021-03-14 20:00 Sun,0.049,21.97
2021-03-14 21:00 Sun,0.07,31.34
2021-03-14 22:00 Sun,0.054,24.41
2021-03-14 23:00 Sun,0.033,14.85
2021-03-15 00:00 Mon,0.025,11.09
2021-03-15 01:00 Mon,0.012,5.25
2021-03-15 02:00 Mon,0.007,3.37
2021-03-15 03:00 Mon,0.008,3.55
2021-03-15 04:00 Mon,0.003,1.13
2021-03-15 05:00 Mon,0.003,1.5
2021-03-15 06:00 Mon,0.016,7.36
2021-03-15 07:00 Mon,0.025,11.41
2021-03-15 08:00 Mon,0.028,12.52
2021-03-15 09:00 Mon,0.03,13.58
2021-03-15 10:00 Mon,0.043,19.41
2021-03-15 11:00 Mon,0.037,16.65
2021-03-15 12:00 Mon,0.046,20.54
2021-03-15 13:00 Mon,0.04,18.03
2021-03-15 14:00 Mon,0.042,19.09
2021-03-15 15:00 Mon,0.041,18.44
2021-03-15 16:00 Mon,0.046,20.62
2021-03-15 17:00 Mon,0.048,21.76
2021-03-15 18:00 Mon,0.063,28.52
2021-03-15 19:00 Mon,0.08,36.03
2021-03-15 20:00 Mon,0.057,25.69
2021-03-15 21:00 Mon,0.061,27.54
2021-03-15 22:00 Mon,0.035,15.84
2021-03-15 23:00 Mon,0.028,12.48
2021-03-16 00:00 Tue,0.013,5.69
2021-03-16 01:00 Tue,0.006,2.56
2021-03-16 02:00 Tue,0.004,1.78
2021-03-16 03:00 Tue,0.008,3.41
2021-03-16 04:00 Tue,0.007,3.23
2021-03-16 05:00 Tue,0.009,4.12
2021-03-16 06:00 Tue,0.086,38.65
2021-03-16 07:00 Tue,0.042,19.09
2021-03-16 08:00 Tue,0.063,28.54
2021-03-16 09:00 Tue,0.07,31.48
